0.07248791,-0.023552042,0.027960686,0.47280675,0.09947452,0.02463695,-0.0077586877,0.0008047104,0.0143198,0.019263376,0.026293846,-0.0064216666,-0.007359652,0.013528757,-0.0026019868,-0.0061618215,0.023716627,0.021983553,0.002979946,0.0077264095,0.025812244,0.0016319819,0.011268161,0.034713086,0.013241205,0.019817464,0.015176047,0.013472758,-0.038912352,0.010266852,-0.008829166,0.019855076,0.008103576,-0.009156053,-0.022228625,-0.006071499,0.003307333,-0.0018919439,-0.020561514,0.02467824,0.023099944,0.006021831,-0.0046551083,0.0017252845,0.010274755,0.07543275,0.12847449,0.0022059293,-0.02763206,0.05708688
0.0013897407,-0.0018992162,0.0033232083,0.003877247,0.0036753663,0.0038353715,0.0022549648,0.0008753006,0.0033947774,0.0038539332,0.0015630292,0.0003116473,0.003129499,-0.0009895527,0.00066581485,0.0022348522,0.0010118244,0.001813076,-0.0026491676,0.0018611961,0.00016215406,-0.00043643688,-0.00035523632,0.000942318,0.0053769625,0.004952232,-0.0019025484,-0.0028999413,-0.0010755812,-0.0016179947,-0.00040233557,0.0010225666,0.016312469,0.0020864306,0.001710072,-0.0015385852,-0.00062172103,-0.0009159648,-0.0005696914,0.001593741,0.0017383017,0.0035657391,0.003920044,0.000910478,-0.00036216903,0.0006630568,-0.0013933185,0.00057844975,-0.00058835326,0.002000795
-0.008544769,-0.0102492,0.021781411,-0.102407634,0.0041838335,0.027354749,0.022542035,0.0076418575,0.02638638,0.029082134,0.0064281924,0.0046687685,0.030294798,-0.012831982,0.0067462404,0.021897374,0.0022170886,0.0099296095,-0.024701232,0.014502548,-0.0060363533,-0.0044007394,-0.0064682825,-0.0016014376,0.044534314,0.03880319,-0.02152501,-0.030004464,0.0016217801,-0.017539209,-0.0010562136,0.0034350557,0.14441854,0.021431413,0.021841124,-0.012080404,-0.0065543232,-0.0076920236,0.0008448288,0.0071736593,0.008932649,0.030334173,0.03662239,0.00769105,-0.0062421947,-0.015938234,-0.04984271,0.004564053,0.0027300576,0.0014253404
0.036694843,0.05328162,0.07406104,0.5294032,0.027415184,-0.03168838,-0.014451449,-0.02583319,-0.029514132,-0.016400294,0.0059426604,0.004342612,0.091368034,0.014559818,-0.007002645,-0.0012217355,0.016570102,0.0523071,0.037582647,-0.01657715,-0.022796215,0.0042830855,0.014167654,0.020679867,-0.0106002055,-0.009228413,0.01946874,0.007864537,-0.0006857279,-0.033682168,-0.0008690661,0.039338518,0.12455293,0.032559916,0.0034871388,-0.012621928,-0.0049942015,0.050983056,-0.025174905,-0.014665387,-0.025093831,-0.01753741,-0.008301678,-0.0010368014,-0.038285226,0.0075493944,0.20405999,0.034884457,0.039445344,0.029843384
0.00391635,-0.027545057,-0.022928856,0.09027913,0.017415091,0.004205346,-0.01985873,-0.05508236,-0.025000002,0.034974005,-0.00801347,-0.022665229,0.20055187,0.023845658,-0.0033207822,-0.022567317,0.015157793,-0.0013803351,-0.0385525,0.00705138,-0.016665364,-0.0012300445,-0.0011621442,-0.018238537,-0.0037408522,-9.318262e-05,0.01532449,0.016401617,0.0073436364,0.0073521365,-0.00877184,-0.026137957,0.021598155,0.019532043,-0.010534462,-0.0064133815,0.03215074,0.036426432,0.0048100697,0.013439279,0.035255004,-0.051267214,-0.04523207,-0.04280096,0.020781474,0.018306091,0.026463315,0.011608157,0.004872727,0.0140981255
0.012665586,0.012384088,0.01998983,0.18883389,0.012081515,-0.009566149,-0.008298721,-0.018374305,-0.014136461,0.0009771648,0.00048810273,-0.0026815918,0.06602352,0.009054668,-0.0028821721,-0.004477142,0.008139436,0.016795764,0.0052786977,-0.00412745,-0.010440824,0.0011733953,0.0044067423,0.0034423312,-0.0041304324,-0.003024096,0.009114141,0.0055273813,0.0011038965,-0.009647082,-0.0018687013,0.008094795,0.04449177,0.01414066,-0.0007677415,-0.005272306,0.0041837534,0.02319783,-0.007334304,-0.0023498596,-0.0018049991,-0.014981388,-0.010880903,-0.008074087,-0.008719738,0.005768918,0.07128002,0.013465922,0.013734753,0.012273253
0.0051518427,0.07485625,0.24614553,1.0219878,0.31803584,0.09304972,0.03662909,0.032277215,0.038354043,0.023709187,-0.010375495,-0.050024625,-0.08981487,-0.06298851,-0.037528265,-0.020099565,0.00025042295,0.03216375,0.015131338,-0.029703371,-0.029625716,-0.0077597704,0.011149397,0.035595685,0.06078761,0.060779534,0.034204446,0.009878651,-0.008057969,-0.02970901,-0.030718083,0.008670414,0.06945705,0.006485616,-0.019346979,-0.037534453,-0.060857553,-0.07456172,-0.047366027,-0.009505494,0.023917403,0.03827167,0.032366704,0.03626974,0.08796913,0.27509364,0.6626429,0.23735127,0.06418657,0.008736199
-0.0064758253,-0.030196434,-0.051124286,-0.07153132,-0.01989151,0.010667851,0.0032833822,0.012582812,0.0021286625,0.0043075993,0.038259413,0.15715007,0.4975177,0.155421,0.030180162,0.008133866,0.038954232,0.108200796,0.09401869,0.0049698884,-0.028761521,-0.012654176,0.013796385,0.02779134,0.0364362,0.037044674,0.02718012,0.012651272,-0.0108993165,-0.02557912,0.0053735645,0.08256559,0.18933457,0.05452536,0.010432005,0.020230152,0.107786395,0.26964936,0.11981936,0.03628081,0.008516462,0.0064452314,0.01713291,0.0064808805,0.009922338,-0.02402556,-0.06930688,-0.053084273,-0.024387805,-0.004213847
-0.003065053,0.004806442,0.053000923,0.32873398,0.10412884,0.043197416,0.016297337,0.021843342,0.016053742,0.012234109,0.025645852,0.10255699,0.3504402,0.09635114,0.009205474,-0.0012706065,0.03017465,0.09563719,0.07828648,-0.00732208,-0.03334039,-0.012687009,0.014842541,0.03483419,0.050974622,0.05144145,0.0338395,0.013480851,-0.011443938,-0.030914225,-0.007391598,0.06701494,0.17230035,0.044541344,0.00078677776,0.0015197253,0.060368184,0.18021041,0.074728966,0.024444835,0.015562434,0.019356057,0.02539056,0.018631443,0.040712904,0.084802724,0.19544233,0.048183337,0.0052831806,2.8329194e-05
0.13789955,0.3855916,0.830852,1.80854,0.8956635,0.40335953,0.13121982,-0.0063203527,-0.08259439,-0.13584934,-0.1804144,-0.21767241,-0.24368748,-0.20154877,-0.15520903,-0.1251172,-0.10426828,-0.07249346,-0.03366319,-0.037525076,-0.0043207915,0.03334288,0.052764162,0.053356037,0.045783892,0.045796543,0.053603068,0.052833367,0.03298315,-0.00505686,-0.04104582,-0.051130608,-0.05970577,-0.10142641,-0.12436169,-0.15487927,-0.2000097,-0.23108019,-0.21637458,-0.18001735,-0.13555405,-0.08234176,-0.0058235102,0.13222657,0.40126893,0.85311073,1.4049457,0.8415687,0.35509017,0.15091714
